time,location_ec-generator_gesamtwirkleistung,location_ec-gesamt_gesamtwirkleistung,location_ec-prozess_gesamtwirkleistung,location_ec-roboter_gesamtwirkleistung,location_roboter-ausgabe_gesamtwirkleistung,location_roboter-eingabe_gesamtwirkleistung,location_transport-gesamt_gesamtwirkleistung,location_wm1-gesamt_gesamtwirkleistung,location_wm1-heizung-reinigen_gesamtwirkleistung,location_wm1-heizung-trocknung_gesamtwirkleistung,location_wm2-gesamt_gesamtwirkleistung,location_wm2-heizung-reinigen_gesamtwirkleistung,location_wm2-heizung-trocknung_gesamtwirkleistung,location_wm2-vakuumpumpe_gesamtwirkleistung,module_1_errorcode,module_1_errorindex,module_1_state,module_1_station_1_process_1_errorcode_0,module_1_station_2_process_1_errorcode_0,module_1_station_31_process_1_errorcode_0,module_1_station_31_process_1_errorcode_998,module_1_station_3_process_1_errorcode_0,module_1_station_4_process_1_errorcode_0,module_1_station_5_process_1_errorcode_0,module_1_station_6_process_1_errorcode_0,module_2_errorcode,module_2_errorindex,module_2_state,module_2_station_1_process_1_errorcode_0,module_2_station_21_process_1_errorcode_999,module_2_station_22_process_1_errorcode_0,module_2_station_24_process_1_errorcode_0,module_2_station_25_process_1_errorcode_51,module_2_station_25_process_1_errorcode_55,module_2_station_28_process_1_errorcode_51,module_2_station_28_process_1_errorcode_55,module_2_station_28_process_1_errorcode_980,module_2_station_3_process_1_errorcode_0,module_2_station_3_process_1_errorcode_998,module_2_station_4_process_1_errorcode_0,module_2_station_4_process_1_errorcode_998,module_2_station_50_process_1_errorcode_0,module_2_station_51_process_1_errorcode_0,module_2_station_51_process_1_errorcode_51,module_2_station_51_process_1_errorcode_55,module_2_station_5_process_1_errorcode_0,module_2_station_5_process_1_errorcode_998,module_2_station_6_process_1_errorcode_0,module_2_station_6_process_1_errorcode_998,module_4_errorcode,module_4_errorindex,module_4_state,module_5_errorcode,module_5_errorindex,module_5_state,module_6_errorcode,module_6_errorindex,module_6_state
2021-02-01T05:46:12.623Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:13.019Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:14.000Z,,3950.369873046875,,,,,,,,,25258.75,7228.1826171875,8515.0908203125,5483.80517578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:14.315Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:16.442Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:16.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:46:17.000Z,696.2122802734375,,1540.08740234375,1619.4959716796875,528.5841674804688,534.2626953125,1895.77880859375,10411.3203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:18.035Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:46:18.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:18.901Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:46:19.000Z,,3794.98974609375,,,,,,,,,25237.86328125,7229.4697265625,8508.28515625,5481.708984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:21.704Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:22.000Z,653.8074951171875,,1530.774169921875,562.3946533203125,926.281005859375,343.7720947265625,2246.904296875,11321.9755859375,828.6083374023438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:22.069Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:23.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:23.992Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:24.000Z,,3059.673828125,,,,,,,,,25149.703125,7225.55029296875,8498.498046875,5482.9892578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:24.164Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:25.226Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:46:26.509Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:46:26.830Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:46:27.000Z,159.37881469726562,,1144.6607666015625,988.5656127929688,759.6680908203125,432.55462646484375,2171.885009765625,12838.7802734375,2420.6591796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:27.513Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:29.000Z,,3263.71923828125,,,,,,,,,24960.638671875,7223.70751953125,8492.2587890625,5482.978515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:29.613Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:31.552Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:31.722Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:32.000Z,2350.693359375,,3406.53662109375,1030.8314208984375,374.6331787109375,525.8021850585938,1923.797607421875,12825.435546875,2408.3984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:33.152Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:34.000Z,,3691.76220703125,,,,,,,,,29793.0078125,7217.65869140625,8479.833984375,5482.14208984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:34.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:46:34.114Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:46:35.702Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:46:36.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:37.000Z,701.808349609375,,1552.62646484375,1216.1669921875,409.243896484375,363.1965026855469,1702.724609375,12052.75390625,2401.192626953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:37.618Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:38.216Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:39.000Z,,3785.3818359375,,,,,,,,,25063.740234375,7228.1376953125,,5485.89208984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:39.313Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:40.657Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:41.640Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:46:42.000Z,701.170166015625,,1518.3880615234375,963.294189453125,323.02374267578125,414.7884826660156,1829.801513671875,12031.888671875,2396.267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:42.547Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:46:44.000Z,,4041.88818359375,,,,,,,,,25073.3828125,7217.423828125,,5482.96240234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:44.109Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:44.122Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:46:44.699Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:44.746Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:46.808Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:47.000Z,85.46137237548828,,1093.6759033203125,1533.1097412109375,576.82470703125,511.90625,1814.1435546875,12024.6171875,2393.69970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:47.348Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:49.000Z,,2849.474609375,,,,,,,,,25081.9375,7222.5048828125,,5483.0615234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:49.189Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:46:51.363Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:51.479Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:46:51.600Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:52.000Z,2382.98974609375,,3444.69873046875,1108.4984130859375,633.963623046875,415.0664367675781,1650.7274169921875,12035.109375,2390.97705078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:52.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:53.053Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:46:53.641Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:54.000Z,,4403.1748046875,,,,,,,,,25084.443359375,7217.07080078125,,5484.56787109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:54.545Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:56.872Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:46:57.000Z,733.76904296875,,1515.5167236328125,917.0152587890625,877.197509765625,258.5410461425781,1914.2001953125,10841.923828125,2387.6728515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:58.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:46:59.000Z,,4167.8330078125,,,,,,,,,24897.5546875,7210.65673828125,,5489.8408203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:00.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:00.450Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:00.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:47:02.000Z,649.3894653320312,,1515.96435546875,989.156005859375,685.765869140625,453.7481689453125,1929.586181640625,10809.1005859375,2388.4560546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:02.120Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:47:02.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:02.732Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:02.747Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:04.000Z,,3531.94677734375,,,,,,,,,23737.134765625,7217.47900390625,,5484.97705078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:04.543Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:47:05.200Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,
2021-02-01T05:47:07.000Z,160.29312133789062,,1179.576171875,1156.6793212890625,684.8233642578125,600.4983520507812,2031.1431884765625,10862.0771484375,2385.63232421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:07.766Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:08.996Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:47:09.000Z,,3362.0,,,,,,,,,23739.466796875,7206.0771484375,,5482.9287109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:09.881Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:10.532Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:10.555Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:47:11.173Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:11.932Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:12.000Z,2357.599609375,,3412.67529296875,538.7132568359375,416.40423583984375,240.72286987304688,1310.385009765625,10859.05859375,2384.169189453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:14.000Z,,4021.78857421875,,,,,,,,,23744.599609375,7205.2724609375,,5484.1689453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:17.000Z,721.7487182617188,,1607.318115234375,954.3359375,320.9657287597656,253.87307739257812,1217.4652099609375,10847.4873046875,2377.5732421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:17.608Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:47:19.000Z,,3283.278564453125,,,,,,,,,23733.646484375,7193.13427734375,,5488.24853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:19.176Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:47:19.506Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:19.822Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:22.000Z,692.618896484375,,1483.873046875,1020.93994140625,566.89794921875,253.31289672851562,1448.548828125,12795.8623046875,2374.205078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:22.930Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:24.000Z,,3198.16455078125,,,,,,,,,23718.578125,7193.54150390625,,5485.17822265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:26.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:47:27.000Z,45.67795181274414,,1060.564697265625,876.7355346679688,579.5452880859375,254.46710205078125,1366.4803466796875,12809.537109375,2373.396484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:28.010Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:47:28.614Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:29.000Z,,4074.17138671875,,,,,,,,,21024.57421875,7201.357421875,,5485.09619140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:30.308Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:30.543Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:32.000Z,2303.495361328125,,3436.59814453125,895.4677734375,868.48193359375,136.81246948242188,1488.730712890625,12796.7802734375,2370.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:34.000Z,,3726.7529296875,,,,,,,,,29590.78125,7176.98046875,8491.806640625,5488.07177734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:34.877Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:47:36.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:47:37.000Z,699.50390625,,1637.78515625,1298.514892578125,554.6717529296875,137.1175994873047,1014.59619140625,12787.654296875,2368.49755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:37.158Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:39.000Z,,3230.279296875,,,,,,,,,29589.693359375,7182.96484375,8484.5419921875,5487.1494140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:39.439Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:41.653Z,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:42.000Z,511.1441650390625,,1459.7515869140625,1297.0765380859375,733.1702880859375,136.07513427734375,1206.3446044921875,12421.140625,2372.4404296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:43.143Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:47:44.000Z,,2649.5390625,,,,,,,,,29619.96875,7199.763671875,8497.6669921875,5492.5390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:45.370Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:47.000Z,-6.087275505065918,,1237.27294921875,803.7445068359375,328.796142578125,361.81365966796875,1019.362548828125,12021.7890625,2371.70947265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:49.000Z,,5813.95068359375,,,,,,,,,29540.431640625,7174.849609375,8466.00390625,5487.87890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:49.485Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:47:49.553Z,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:50.932Z,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:52.000Z,1681.87939453125,,3186.4775390625,722.669921875,1033.38427734375,588.996826171875,1868.411865234375,12032.26171875,2366.10791015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:52.781Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:53.968Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:47:54.000Z,,3821.505859375,,,,,,,,,33362.46484375,7167.2890625,8442.73046875,5490.7431640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:54.881Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:57.000Z,776.3502197265625,,1811.7578125,1169.2591552734375,1019.83935546875,313.7994689941406,1783.29931640625,12010.8046875,2362.27783203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:57.527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:47:58.529Z,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:47:59.000Z,,3900.1083984375,,,,,,,,,33341.421875,7149.7822265625,8418.6025390625,5490.76904296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:00.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:01.039Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2021-02-01T05:48:01.810Z,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:02.000Z,373.449462890625,,1674.78173828125,1778.9622802734375,713.1876831054688,454.7135314941406,1558.21044921875,12005.328125,2361.5205078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:02.606Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2021-02-01T05:48:02.988Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:03.307Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:04.000Z,,3450.6181640625,,,,,,,,,33361.19921875,7159.568359375,8417.7392578125,5491.7685546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:05.522Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2021-02-01T05:48:07.000Z,275.9616394042969,,1547.5986328125,800.337158203125,1075.8994140625,810.1566772460938,2208.630859375,12783.380859375,2362.3994140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:08.771Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:09.000Z,,6191.0126953125,,,,,,,,,33344.3828125,7161.02001953125,8417.4453125,5491.421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:09.368Z,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:09.569Z,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T05:48:09.834Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
